테이블명,GRAIN,테이블유형,컬럼명,타입,NULLABLE,키,FK_타깃,설명,주의_제약(DDL)
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,MONTH_KEY,"NUMBER(6,0)",N,,DIM_DATE(MONTH_KEY) ※비강제(월conform/비유일),"예산월 YYYYMM (FK→DIM_DATE, 월 conform)","타입(6,0)≠DATE_SK(8,0) — DIM_DATE 월초행/월 conform 뷰 경유 조인"
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,ORG_SK,"NUMBER(38,0)",N,FK,DIM_ORG(ORG_SK),조직 (FK→DIM_ORG),
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,BUDGET_ITEM_SK,"NUMBER(38,0)",N,FK,DIM_BUDGET_ITEM(BUDGET_ITEM_SK),예산 세세목 (FK→DIM_BUDGET_ITEM),
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,CAMPAIGN_SK,"NUMBER(38,0)",Y,FK,DIM_CAMPAIGN(CAMPAIGN_SK),캠페인 (FK→DIM_CAMPAIGN),선택 grain 미확정(O3)
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,SPONSORSHIP_SK,"NUMBER(38,0)",Y,FK,DIM_SPONSORSHIP(SPONSORSHIP_SK),후원사업 (선택 FK→DIM_SPONSORSHIP),
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,PLAN_BUDGET_MONTH,"NUMBER(18,2)",Y,,,편성예산(월),
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,PLAN_BUDGET_YEAR,"NUMBER(18,2)",Y,,,편성예산(연),
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,EXEC_BUDGET_ERP,"NUMBER(18,2)",Y,,,집행예산(ERP),
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,EXEC_BUDGET_EST,"NUMBER(18,2)",Y,,,집행예산(추정),
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,FUNDRAISING_COST,"NUMBER(18,2)",Y,,,모금성비용,
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,AD_COST,"NUMBER(18,2)",Y,,,광고비,
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,DW_UPDATE_TS,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,DW_BATCH_ID,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,DATE_SK,"NUMBER(8,0)",N,FK,DIM_DATE(DATE_SK),참여일 YYYYMMDD (FK→DIM_DATE),
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,MEMBER_DK,VARCHAR(10),N,"DK,FK",DIM_MEMBER(MEMBER_DK) ※비강제(SCD2/비유일),참여 회원 (불변키),SCD2 다중버전 — 현재행(IS_CURRENT) 경유 조인(중복 주의); [실측06-30]VARCHAR(10)
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,EVENT_SK,"NUMBER(38,0)",N,FK,DIM_EVENT(EVENT_SK),행사 (FK→DIM_EVENT),
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,CAMPAIGN_SK,"NUMBER(38,0)",Y,FK,DIM_CAMPAIGN(CAMPAIGN_SK),분석축,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,SPONSORSHIP_SK,"NUMBER(38,0)",Y,FK,DIM_SPONSORSHIP(SPONSORSHIP_SK),분석축,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,RECRUIT_CNT,"NUMBER(38,0)",Y,,,모집인원,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,TOTAL_CNT,"NUMBER(38,0)",Y,,,총인원,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,WAIT_CNT,"NUMBER(38,0)",Y,,,대기인원,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,CANCEL_CNT,"NUMBER(38,0)",Y,,,취소인원,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,CONFIRM_CNT,"NUMBER(38,0)",Y,,,신청확정인원,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,PARTICIPATE_CNT,"NUMBER(38,0)",Y,,,참여인원,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,ABSENT_CNT,"NUMBER(38,0)",Y,,,불참인원,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,PARTICIPANT_CNT,"NUMBER(38,0)",Y,,,참여자수,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,PARTICIPATION_TIMES,"NUMBER(38,0)",Y,,,참여횟수,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,WAIT_TIMES,"NUMBER(38,0)",Y,,,대기횟수,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,ABSENT_TIMES,"NUMBER(38,0)",Y,,,불참횟수,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,CUM_APPLY_TIMES,"NUMBER(38,0)",Y,,,누적신청 횟수,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,REGULAR_DONATION,"NUMBER(18,2)",Y,,,정기후원금(원),
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,WIN_FLAG,BOOLEAN,Y,,,당첨여부,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,SELF_PART_FLAG,BOOLEAN,Y,,,본인참여,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,PART_STATUS,VARCHAR,Y,,,참여상태,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,PART_PATH,VARCHAR,Y,,,참여경로(05 3-5),
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,PART_CHANNEL,VARCHAR,Y,,,참여채널(05 3-5),
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,INCREASE_FLAG,BOOLEAN,Y,,,증액여부,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,DW_UPDATE_TS,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,DW_BATCH_ID,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,DATE_SK,"NUMBER(8,0)",N,FK,DIM_DATE(DATE_SK),행동 발생일 YYYYMMDD (FK→DIM_DATE),
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,IDENTITY_SK,"NUMBER(38,0)",N,FK,DIM_MEMBER_IDENTITY(IDENTITY_SK),방문자 회원식별 (FK→DIM_MEMBER_IDENTITY),
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,GA_EVENT_SK,"NUMBER(38,0)",N,FK,DIM_GA_EVENT(GA_EVENT_SK),GA 이벤트 분류 (FK→DIM_GA_EVENT),
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,GA_SOURCE_SK,"NUMBER(38,0)",N,FK,DIM_GA_SOURCE(GA_SOURCE_SK),유입 트래픽소스 (FK→DIM_GA_SOURCE),
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,DEVICE_SK,"NUMBER(38,0)",N,FK,DIM_DEVICE(DEVICE_SK),접속 디바이스 (FK→DIM_DEVICE),
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,CAMPAIGN_SK,"NUMBER(38,0)",N,FK,DIM_CAMPAIGN(CAMPAIGN_SK),세션캠페인(#102),
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,PAGE_PATH,VARCHAR,N,,,페이지경로+쿼리(#105),
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,PAGE_LOCATION,VARCHAR,Y,,,페이지위치(#106),
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,VISITS,"NUMBER(38,0)",Y,,,방문수(명) (#92),
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,EVENT_CNT,"NUMBER(38,0)",Y,,,이벤트수(명) (#95),
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,VIEW_CNT,"NUMBER(38,0)",Y,,,조회수(명) (#96),
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,SESSION_CNT,"NUMBER(38,0)",Y,,,세션수(명) (#97),
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,ENGAGED_SESSIONS,"NUMBER(38,0)",Y,,,참여세션수,
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,SCROLL_DEPTH,"NUMBER(9,4)",Y,,,스크롤깊이 AVG (#107) — 비가산,
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,ACTIVE_USERS,"NUMBER(38,0)",Y,,,활성사용자수(명) (#93) — 비가산,비가산 — 기간 재합산 금지(GA4 사전집계)
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,TOTAL_USERS,"NUMBER(38,0)",Y,,,총사용자(명) (#94) — 비가산,비가산 — 기간 재합산 금지(GA4 사전집계)
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,AVG_SESSION_DURATION,"NUMBER(9,4)",Y,,,평균세션시간 (#98) — 비가산,비가산 — 기간 재합산 금지(GA4 사전집계)
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,BOUNCE_RATE,"NUMBER(9,4)",Y,,,이탈율 (#108) — 비가산,비가산 — 기간 재합산 금지(GA4 사전집계)
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,ENGAGEMENT_RATE,"NUMBER(9,4)",Y,,,참여율 — 비가산,비가산 — 기간 재합산 금지(GA4 사전집계)
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,AVG_ENGAGEMENT_TIME_PER_SESSION,"NUMBER(9,4)",Y,,,세션당 평균참여시간 — 비가산,비가산 — 기간 재합산 금지(GA4 사전집계)
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,DW_UPDATE_TS,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,DW_BATCH_ID,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,DATE_SK,"NUMBER(8,0)",N,FK,DIM_DATE(DATE_SK),사건일,
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,MEMBER_DK,VARCHAR(10),N,"DK,FK",DIM_MEMBER(MEMBER_DK) ※비강제(SCD2/비유일),상태전이 대상 회원 (불변키),SCD2 다중버전 — 현재행(IS_CURRENT) 경유 조인(중복 주의); [실측06-30]VARCHAR(10)
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,EVENT_TYPE,VARCHAR,N,,,상태전이 유형(개발/중단/증액/미납중단),
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,CAMPAIGN_SK,"NUMBER(38,0)",Y,FK,DIM_CAMPAIGN(CAMPAIGN_SK),캠페인 (FK→DIM_CAMPAIGN),
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,SPONSORSHIP_SK,"NUMBER(38,0)",Y,FK,DIM_SPONSORSHIP(SPONSORSHIP_SK),후원사업 (FK→DIM_SPONSORSHIP),
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,ORG_SK,"NUMBER(38,0)",Y,FK,DIM_ORG(ORG_SK),조직 (FK→DIM_ORG),
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,REASON_SK,"NUMBER(38,0)",Y,FK,DIM_REASON(REASON_SK),중단/미납 사유 (FK→DIM_REASON),
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,DEV_CNT,"NUMBER(18,4)",Y,,,개발(건) (#149),
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,DEV_MEMBERS,"NUMBER(38,0)",Y,,,개발(명) (#148),
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,STOP_CNT,"NUMBER(18,4)",Y,,,중단(건) (#35),
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,STOP_MEMBERS,"NUMBER(38,0)",Y,,,중단(명),
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,UNPAID_STOP_CNT,"NUMBER(18,4)",Y,,,미납중단(건),
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,UNPAID_STOP_MEMBERS,"NUMBER(38,0)",Y,,,미납중단(명) — 05 2-2 원천 확인(정본 §3 건·명),
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,JOIN_DATE,DATE,Y,,,가입일,
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,STOP_DATE,DATE,Y,,,중단일,
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,STOP_REASON,VARCHAR,Y,,,중단사유,
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,STOP_CHANNEL,VARCHAR,Y,,,중단채널,
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,NEW_EXISTING_FLAG,VARCHAR,Y,,,신규기존,
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,DW_UPDATE_TS,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
FACT_MEMBER_EVENT,DATE_SK × MEMBER_DK × EVENT_TYPE,FACT,DW_BATCH_ID,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,MONTH_KEY,"NUMBER(6,0)",N,,DIM_DATE(MONTH_KEY) ※비강제(월conform/비유일),YYYYMM,"타입(6,0)≠DATE_SK(8,0) — DIM_DATE 월초행/월 conform 뷰 경유 조인; FMM PK/UNIQUE 미설정 — grain 미확정·ETL 멱등성 의존(O8)"
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,MEMBER_DK,VARCHAR(10),N,"DK,FK",DIM_MEMBER(MEMBER_DK) ※비강제(SCD2/비유일),월 스냅샷 대상 회원 (불변키),SCD2 다중버전 — 현재행(IS_CURRENT) 경유 조인(중복 주의); FMM PK/UNIQUE 미설정 — grain 미확정·ETL 멱등성 의존(O8); [실측06-30]VARCHAR(10)
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,CAMPAIGN_SK,"NUMBER(38,0)",Y,FK,DIM_CAMPAIGN(CAMPAIGN_SK),캠페인 (FK→DIM_CAMPAIGN),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,SPONSORSHIP_SK,"NUMBER(38,0)",Y,FK,DIM_SPONSORSHIP(SPONSORSHIP_SK),후원사업 (FK→DIM_SPONSORSHIP),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,PAYMENT_SK,"NUMBER(38,0)",Y,FK,DIM_PAYMENT(PAYMENT_SK),납입/결제 유형 (FK→DIM_PAYMENT),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,REASON_SK,"NUMBER(38,0)",Y,FK,DIM_REASON(REASON_SK),중단/미납 사유 (FK→DIM_REASON),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,DEV_CNT,"NUMBER(18,4)",Y,,,개발(건) SUM(금액)/10000 (#4·5·149),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,DEV_MEMBERS,"NUMBER(38,0)",Y,,,개발(명) COUNT (#148),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,STOP_CNT,"NUMBER(18,4)",Y,,,"중단(건) (#35, FME 롤업)",
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,UNPAID_CNT,"NUMBER(18,4)",Y,,,미납(건) (#36),미납 정의[C-3]: PAY_STAT_CD='F' OR NULL (납입기준; 회원상태 MM010 미납과 구분)
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,ACTIVE_CNT,"NUMBER(18,4)",Y,,,활동(건) (#37·157),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,ACTIVE_MEMBERS,"NUMBER(38,0)",Y,,,활동(명) (#156),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,ACTIVE_CUM_CNT,"NUMBER(18,4)",Y,,,활동누계(건) (#159),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,ACTIVE_CUM_MEMBERS,"NUMBER(38,0)",Y,,,활동누계(명) (#158),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,INCREASE_CNT,"NUMBER(18,4)",Y,,,증액(건) (#151),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,INCREASE_MEMBERS,"NUMBER(38,0)",Y,,,증액(명) (#150),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,DECREASE_CNT,"NUMBER(18,4)",Y,,,감액(건) SUM(감액금액)/10000 (#38),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,CHURN_CNT,"NUMBER(18,4)",Y,,,이탈(건) SUM(취소+감액)/10000 (신규#20),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,YEAR_START_ACTIVE_CNT,"NUMBER(18,4)",Y,,,연도초 활동회원(건) (#49),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,YEAR_END_ACTIVE_CNT,"NUMBER(18,4)",Y,,,연도말 활동회원(건) (#50),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,MONTH_END_ACTIVE_CNT,"NUMBER(18,4)",Y,,,월말활동회원(건) (#52),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,PREV_MONTH_END_ACTIVE_CNT,"NUMBER(18,4)",Y,,,전월말 활동회원(건) (#53),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,CAMPAIGN_UNPAID_CNT,"NUMBER(18,4)",Y,,,캠페인별 미납(건) (#83),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,STATUS_UNPAID_CNT,"NUMBER(18,4)",Y,,,회원상태별 미납(건) (#84),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,REGULAR_FEE,"NUMBER(18,2)",Y,,,정기회비(원) (#66),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,REGULAR_ONETIME_FEE,"NUMBER(18,2)",Y,,,정기회원 일시회비(원) (#67),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,ONETIME_ONETIME_FEE,"NUMBER(18,2)",Y,,,일시회원 일시회비(원) (#68),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,PAID_FEE,"NUMBER(18,2)",Y,,,납입회비(원) (#69·70 단일화),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,BILLED_AMT,"NUMBER(18,2)",Y,,,청구(원) (#71),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,INBOUND_CALL_CNT,"NUMBER(38,0)",Y,,,인바운드콜수 (overview) — 비-CRM 별도 입력,비-CRM[C-8]: CRM에 없음·현업 별도 입력 → 외부원천 적재대기
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,TS_CALL_CNT,"NUMBER(38,0)",Y,,,TS콜수 (overview) — 비-CRM 별도 입력,비-CRM[C-8]: CRM에 없음·현업 별도 입력 → 외부원천 적재대기
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,DEV_TYPE,VARCHAR,Y,,,개발구분(#121),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,NEW_FLAG,BOOLEAN,Y,,,신규(#32),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,INCREASE_FLAG,BOOLEAN,Y,,,증액(#33),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,REDONATE_FLAG,BOOLEAN,Y,,,재후원(#34),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,JOIN_DATE,DATE,Y,,,캠페인 가입일(#27),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,STOP_DATE,DATE,Y,,,가입캠페인 중단일(#26),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,AMOUNT_BAND1,VARCHAR,Y,,,후원금액대1 5만(#72),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,AMOUNT_BAND2,VARCHAR,Y,,,후원금액대2 1만(#73),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,PERIOD_BAND1,VARCHAR,Y,,,후원기간대1 5년(#74),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,PERIOD_BAND2,VARCHAR,Y,,,후원기간대2 1년(#75),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,SPONSOR_MONTHS,"NUMBER(9,2)",Y,,,후원기간(개월) (#127),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,SPONSOR_YEARS,"NUMBER(9,2)",Y,,,후원기간(년) (#128),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,PAID_MONTHS,"NUMBER(9,0)",Y,,,납입개월수 (#129),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,NEW_EXISTING_FLAG,VARCHAR,Y,,,"신규/기존(시점귀속, #113) — 04§5 reconcile",
